,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,District
3267,149574668,1,4775000.0,44.0,20,13,12.79,10,0,1.0,0.0,1.0,2,8,1.0,52.0
3268,149441166,1,4850000.0,39.2,15,13,12.45,,,1.0,0.0,1.0,3,9,1.0,52.0
3269,150313326,1,4990000.0,38.0,17.8,8.7,13.15,10,0,0.0,1.0,1.0,17,18,0.0,52.0
3270,150009294,1,5000000.0,37.0,19,7,13.2,,,0.0,0.0,1.0,8,17,0.0,52.0
3271,150713659,3,8000000.0,54.0,40,7,13.44,10,0,0.0,1.0,1.0,4,9,0.0,52.0
3272,150151185,1,5100000.0,40.0,20,8,12.81,,,0.0,1.0,1.0,8,17,0.0,52.0
3273,148208635,1,4850000.0,38.0,20,9,13.2,,,0.0,1.0,1.0,2,17,0.0,52.0
3274,149906924,1,5100000.0,39.0,19,7,12.74,5,0,0.0,1.0,1.0,12,17,0.0,52.0
3275,150658220,1,5100000.0,38.0,19,8.5,12.05,5,0,0.0,1.0,1.0,8,17,0.0,52.0
3276,150691660,1,5100000.0,39.0,20,8.5,12.74,15,0,0.0,0.0,1.0,15,17,0.0,52.0
3277,150529572,1,5150000.0,40.0,19,10,13.07,15,0,0.0,0.0,1.0,7,12,0.0,52.0
3278,150631591,1,5150000.0,38.0,19,8,11.97,,,0.0,0.0,1.0,12,17,0.0,52.0
3279,150317655,1,5190000.0,38.0,19,8,12.05,,,0.0,0.0,1.0,5,17,0.0,52.0
3280,149418638,1,5250000.0,38.0,19,7,11.93,20,0,0.0,0.0,1.0,15,17,0.0,52.0
3281,147921398,1,5250000.0,39.7,17.9,8.7,13.07,15,0,0.0,1.0,1.0,10,14,0.0,52.0
3282,150849859,1,5300000.0,39.0,19,9,13.07,15,0,0.0,0.0,1.0,9,17,0.0,52.0
3283,149033571,1,5300000.0,38.0,19,8,11.93,15,0,0.0,0.0,1.0,13,17,0.0,52.0
3284,147862397,1,5300000.0,38.1,18,10,13.07,,,0.0,0.0,1.0,4,14,0.0,52.0
3285,36544324,1,5300000.0,40.0,18,10,13.13,,,0.0,1.0,1.0,3,14,0.0,52.0
3286,150204144,1,5320000.0,38.2,16,9,12.84,10,0,0.0,0.0,1.0,3,14,0.0,52.0
3287,150668223,1,5370000.0,38.2,19.9,10,11.91,21,0,0.0,0.0,0.0,22,22,0.0,52.0
3288,147378328,1,5390000.0,37.8,19,7.5,12.96,12,0,0.0,0.0,1.0,11,14,0.0,52.0
3289,145936912,1,5400000.0,35.0,21,8,13.21,10,0,0.0,0.0,1.0,3,17,0.0,52.0
3290,150663386,1,5400000.0,38.0,19,8,12.89,10,0,1.0,0.0,1.0,9,14,0.0,52.0
3291,139904380,1,5400000.0,39.0,19,8,11.97,,,0.0,1.0,1.0,2,17,0.0,52.0
3292,149231090,1,5400000.0,40.0,18,9,13.07,,,0.0,0.0,1.0,13,14,0.0,52.0
3293,148948492,1,5450000.0,40.0,19,10,13.14,10,0,0.0,0.0,1.0,3,24,0.0,52.0
3294,39647309,1,5450000.0,40.0,18,10,12.84,10,0,0.0,1.0,1.0,8,17,0.0,52.0
3295,49632317,1,5450000.0,38.4,18,8.7,12.79,10,0,0.0,0.0,1.0,2,11,0.0,52.0
3296,142189079,1,5500000.0,37.9,19.1,7.4,12.99,10,0,0.0,1.0,1.0,14,14,0.0,52.0
3297,149760697,1,5500000.0,38.2,18,9,12.84,15,0,0.0,1.0,1.0,10,14,0.0,52.0
3298,150787089,1,5500000.0,37.0,19,7,12.89,,,0.0,0.0,1.0,13,14,0.0,52.0
3299,150151185,1,5100000.0,40.0,20,8,12.81,,,0.0,1.0,1.0,8,17,0.0,52.0
3300,150713659,3,8000000.0,54.0,40,7,13.44,10,0,0.0,1.0,1.0,4,9,0.0,52.0
3301,148208635,1,4850000.0,38.0,20,9,13.2,,,0.0,1.0,1.0,2,17,0.0,52.0
3302,142322396,1,5500000.0,38.5,19,8,13.07,10,0,0.0,0.0,1.0,7,14,0.0,52.0
3303,149728655,1,5500000.0,40.0,17,10,12.99,10,0,0.0,0.0,1.0,12,22,0.0,52.0
3304,149886408,1,5600000.0,39.0,19,8,11.91,10,0,0.0,0.0,1.0,5,17,0.0,52.0
3305,150918347,1,5700000.0,38.0,19.9,10,11.91,3,0,0.0,0.0,1.0,22,22,0.0,52.0
3306,22832232,1,5700000.0,40.0,20,10,12.02,10,0,0.0,1.0,1.0,22,22,0.0,52.0
3307,148145887,1,5700000.0,38.2,20,10.5,11.76,7,0,0.0,1.0,1.0,16,22,0.0,52.0
3308,150921189,1,5750000.0,38.5,20,9,13.07,15,0,0.0,0.0,1.0,2,17,0.0,52.0
3309,38606783,1,5750000.0,38.0,19,8,13.22,15,0,0.0,1.0,1.0,17,17,0.0,52.0
3310,150390207,2,5950000.0,46.0,26,7,13.36,12,0,1.0,1.0,1.0,4,5,0.0,52.0
3311,150818081,1,5950000.0,38.0,20,10,12.06,5,0,1.0,0.0,1.0,22,22,0.0,52.0
3312,150911466,2,6000000.0,52.4,30.2,12,33.84,20,0,1.0,0.0,0.0,17,17,0.0,52.0
3313,149588270,1,6000000.0,39.0,18,9,12.96,,,0.0,0.0,1.0,10,17,0.0,52.0
3314,148060537,2,6000000.0,42.0,25,5,13.36,,,1.0,0.0,1.0,3,5,0.0,52.0
3315,150072866,2,6300000.0,54.0,30,10,13.07,9,0,0.0,1.0,1.0,13,14,0.0,52.0
3316,150529909,2,6700000.0,52.0,30.5,8.5,13.39,15,0,0.0,1.0,1.0,8,12,0.0,52.0
3317,147421206,2,6700000.0,59.0,31.3,9.5,12.79,10,0,0.0,1.0,1.0,3,11,0.0,52.0
3318,147703251,2,6770000.0,55.1,29,8.2,13.17,25,0,1.0,0.0,1.0,21,25,0.0,52.0
3319,149953586,3,6800000.0,81.0,45,8,12.55,,,1.0,0.0,0.0,1,3,0.0,52.0
3320,150895833,2,6960000.0,73.0,35,20,12.59,,,1.0,0.0,1.0,5,14,0.0,52.0
3321,150118760,2,7100000.0,54.0,30,9,13.14,10,0,0.0,0.0,1.0,21,24,0.0,52.0
3322,150735281,2,7100000.0,53.5,28.7,9,12.84,20,0,0.0,0.0,1.0,10,17,0.0,52.0
3323,2816108,2,7100000.0,58.0,32,10,11.99,10,0,0.0,0.0,1.0,13,22,0.0,52.0
3324,147365058,2,7100000.0,53.2,30,9,13.14,5,0,0.0,1.0,1.0,21,24,0.0,52.0
3325,149213575,2,7100000.0,55.1,30,9,13.14,,,1.0,1.0,1.0,21,25,0.0,52.0
3326,39334007,2,7100000.0,53.5,29,9.1,12.79,15,0,0.0,1.0,1.0,4,17,0.0,52.0
3327,150687541,1,4950000.0,36.0,19,7,9.81,8,1,0.0,0.0,0.0,8,9,0.0,53.0
3328,150697192,2,4800000.0,39.0,29,10,9.45,14,1,1.0,0.0,0.0,2,6,0.0,53.0
3329,150783538,2,9600000.0,61.6,32.1,13.1,9.56,14,1,0.0,1.0,1.0,8,17,0.0,53.0
3330,150435922,свободнаяпланировка ,3350000.0,28.0,18,9,9.45,15,1,0.0,0.0,0.0,4,6,0.0,53.0
3331,147901630,1,3600000.0,28.7,18,,9.45,20,1,1.0,0.0,0.0,4,6,0.0,53.0
3332,150304587,1,4200000.0,33.0,27,,9.45,24,1,1.0,0.0,0.0,7,7,0.0,53.0
3333,143224911,1,4500000.0,33.0,20,10,9.45,20,1,1.0,0.0,0.0,4,6,0.0,53.0
3334,150858872,1,5000000.0,33.0,19,7,9.33,5,1,0.0,1.0,0.0,2,9,0.0,53.0
3335,150427480,1,5150000.0,37.0,19,8.5,10.38,15,1,0.0,0.0,0.0,1,17,0.0,53.0
3336,150354477,1,5300000.0,33.0,19,6,8.84,7,0,0.0,1.0,0.0,9,9,0.0,53.0
3337,150890244,3,6199000.0,51.0,37,6,9.65,12,1,0.0,0.0,1.0,7,9,0.0,53.0
3338,150919970,2,6400000.0,40.1,25,6,10.24,8,1,0.0,1.0,1.0,12,14,0.0,53.0
3339,150938923,1,6500000.0,37.3,27.3,10,9.85,9,1,0.0,1.0,1.0,7,16,0.0,53.0
3340,150738311,2,6500000.0,42.0,28,6.3,9.82,3,1,0.0,1.0,0.0,1,9,0.0,53.0
3341,149626289,2,6600000.0,47.0,32.3,8.7,9.39,8,1,0.0,0.0,1.0,2,12,0.0,53.0
3342,150233213,1,6600000.0,38.0,19,8,9.39,7,1,0.0,1.0,1.0,6,17,0.0,53.0
3343,150379800,1,6650000.0,38.0,19,7.5,9.96,10,1,1.0,0.0,1.0,5,17,0.0,53.0
3344,150328195,1,6690000.0,39.0,19,8,9.88,7,1,0.0,1.0,1.0,8,17,0.0,53.0
3345,150682854,1,6700000.0,37.9,19.1,7.4,9.06,15,1,0.0,1.0,1.0,13,14,0.0,53.0
3346,148423000,2,6700000.0,46.0,28.5,6.2,9.67,5,1,0.0,1.0,0.0,9,9,0.0,53.0
3347,150924527,1,6799000.0,38.0,20,8.5,9.77,5,1,0.0,1.0,1.0,2,14,0.0,53.0
3348,150860072,2,6800000.0,38.0,27,6.5,10.29,12,1,0.0,1.0,1.0,3,12,0.0,53.0
3349,149872267,1,6800000.0,37.0,19,7,9.16,17,1,1.0,1.0,0.0,1,17,0.0,53.0
3350,148000012,1,6850000.0,38.6,19,7.4,8.86,15,1,0.0,0.0,1.0,3,14,0.0,53.0
3351,51772779,1,6999000.0,41.0,20,11,9.11,12,1,1.0,0.0,1.0,10,16,0.0,53.0
3352,150428664,2,7300000.0,39.0,23.4,6.2,9.78,11,1,0.0,1.0,1.0,1,14,0.0,53.0
3353,150829104,2,7300000.0,40.0,25,8,9.89,4,1,0.0,1.0,1.0,14,14,0.0,53.0
3354,150655593,2,7400000.0,45.0,30,6,10.11,10,1,0.0,1.0,1.0,4,9,0.0,53.0
3355,150826439,1,4500000.0,32.5,17.9,7.9,9.81,5,1,0.0,1.0,0.0,2,9,0.0,53.0
3356,148188507,2,12300000.0,64.0,35,12,9.31,5,1,1.0,0.0,1.0,23,25,0.0,53.0
3357,150783538,2,9600000.0,61.6,32.1,13.1,9.56,14,1,0.0,1.0,1.0,8,17,0.0,53.0
3358,150849103,1,7400000.0,38.0,19,7.5,9.91,5,1,0.0,0.0,1.0,7,17,0.0,53.0
3359,150629083,1,7500000.0,39.0,20,10,9.09,15,1,0.0,0.0,1.0,18,22,0.0,53.0
3360,150319385,2,7500000.0,53.0,28.2,10,10.48,17,1,0.0,1.0,1.0,9,16,0.0,53.0
3361,11757745,2,7600000.0,44.0,28,6,9.71,1,1,0.0,1.0,0.0,6,9,0.0,53.0
3362,150324607,2,8500000.0,55.0,31,10,10.17,5,1,0.0,0.0,1.0,8,16,0.0,53.0
3363,150923269,2,8500000.0,57.0,30,12,8.82,19,1,0.0,1.0,1.0,12,14,0.0,53.0
3364,150839447,3,8500000.0,57.0,47,6,9.99,5,0,0.0,0.0,1.0,8,9,0.0,53.0
3365,150901922,3,8800000.0,57.0,38,6,10.28,12,0,0.0,1.0,1.0,9,9,0.0,53.0
3366,150307177,3,8990000.0,62.0,44,6,9.75,3,1,0.0,1.0,1.0,4,9,0.0,53.0
3367,150816914,3,9000000.0,60.0,39,8,10.15,9,1,0.0,1.0,1.0,5,9,0.0,53.0
3368,50872193,4,9100000.0,63.0,50,6.4,8.84,10,1,0.0,1.0,1.0,3,9,0.0,53.0
3369,147474018,2,9150000.0,52.3,30.1,8.3,10.19,8,0,0.0,1.0,1.0,11,12,0.0,53.0
3370,150098558,2,9250000.0,54.0,30,10,8.81,10,0,0.0,0.0,1.0,14,14,0.0,53.0
3371,150191280,3,9300000.0,58.5,43.1,6,9.75,3,1,0.0,1.0,1.0,4,9,0.0,53.0
3372,148246927,2,9450000.0,54.0,31,10,9.32,7,0,0.0,1.0,1.0,10,12,0.0,53.0
3373,150917355,2,9500000.0,59.0,38,,10.05,8,1,0.0,1.0,1.0,1,9,0.0,53.0
3374,149257724,3,9750000.0,67.0,44,9,9.38,5,1,0.0,1.0,1.0,12,12,0.0,53.0
3375,150424830,2,9990000.0,60.0,29,10,10.48,12,1,0.0,1.0,1.0,2,16,0.0,53.0
3376,150878324,2,10000000.0,59.0,32,10,9.71,3,0,0.0,0.0,0.0,1,17,0.0,53.0
3377,150679053,2,10300000.0,60.0,37,10,10.48,12,1,0.0,0.0,1.0,11,16,0.0,53.0
3378,149051969,2,10300000.0,55.1,30,12,9.02,15,1,0.0,0.0,1.0,7,14,0.0,53.0
3379,149550501,3,10400000.0,68.0,52,10,9.64,5,0,0.0,0.0,1.0,7,14,0.0,53.0
3380,150473501,3,10400000.0,78.4,47.2,8.2,10.26,13,1,0.0,1.0,1.0,8,12,0.0,53.0
3381,149503038,2,10450000.0,52.0,31,9,9.16,17,1,0.0,1.0,1.0,4,17,0.0,53.0
3382,149408232,3,10500000.0,70.0,45,10,9.54,5,1,0.0,1.0,1.0,1,16,0.0,53.0
3383,150571441,2,8500000.0,56.0,40,11,8.81,24,1,0.0,1.0,1.0,12,16,0.0,53.0
3384,150826439,1,4500000.0,32.5,17.9,7.9,9.81,5,1,0.0,1.0,0.0,2,9,0.0,53.0
3385,150452333,2,6400000.0,40.1,24.3,6,10.24,7,1,0.0,0.0,1.0,12,14,0.0,53.0
3386,150647087,2,10700000.0,60.0,34,10.5,9.16,7,1,0.0,0.0,1.0,16,18,0.0,53.0
3387,150568557,2,10800000.0,64.0,35,13,8.77,20,1,0.0,1.0,1.0,6,17,0.0,53.0
3388,149805207,3,10900000.0,75.5,44.5,10,10.49,15,1,0.0,1.0,1.0,6,17,0.0,53.0
3389,148377820,2,11000000.0,63.0,34,13,8.75,20,1,0.0,0.0,1.0,9,17,0.0,53.0
3390,149954628,2,11000000.0,64.0,34,13,8.75,12,1,0.0,0.0,1.0,9,17,0.0,53.0
3391,150887937,2,11400000.0,51.0,31,9,8.92,16,1,0.0,0.0,1.0,2,17,0.0,53.0
3392,150594390,3,12300000.0,74.0,44,10,10.15,10,1,0.0,1.0,1.0,12,16,0.0,53.0
3393,150828406,3,12916000.0,74.0,44,10,10.19,7,1,0.0,0.0,1.0,2,14,0.0,53.0
3394,33795580,3,15850000.0,72.0,45,10,10.06,8,1,0.0,1.0,1.0,16,17,0.0,53.0
3395,150832592,1,3300000.0,28.0,20,6,9.45,20,1,0.0,0.0,0.0,2,9,0.0,53.0
3396,148875685,1,3350000.0,27.0,17,3,9.45,15,1,1.0,0.0,0.0,4,7,0.0,53.0
3397,150559357,1,3400000.0,27.0,15,3,9.45,20,1,1.0,0.0,0.0,2,7,0.0,53.0
3398,150423968,1,3800000.0,28.1,28,,9.45,20,1,0.0,1.0,0.0,7,7,0.0,53.0
3399,150859187,свободнаяпланировка ,4000000.0,24.0,18,,9.45,20,1,0.0,0.0,0.0,3,6,0.0,53.0
3400,148610444,2,4200000.0,34.0,29,,9.45,12,1,0.0,0.0,0.0,1,2,0.0,53.0
3401,150530657,1,4200000.0,23.7,17,3,9.45,15,1,0.0,0.0,0.0,3,7,0.0,53.0
3402,41242055,1,4350000.0,23.0,14,3,9.67,2,1,1.0,0.0,0.0,6,14,0.0,53.0
3403,150184329,студия ,4699000.0,33.0,29,3,9.45,15,1,1.0,0.0,0.0,2,7,0.0,53.0
3404,149902519,1,4850000.0,33.0,18,6,9.45,10,1,0.0,1.0,0.0,1,9,0.0,53.0
3405,150888346,1,4900000.0,35.0,18,7,9.99,9,1,0.0,0.0,0.0,2,9,0.0,53.0
3406,149779772,1,4980000.0,33.0,19,7,10.02,5,1,0.0,0.0,0.0,8,9,0.0,53.0
3407,150896767,1,5000000.0,38.0,19,8.5,10.38,14,1,0.0,0.0,1.0,12,17,0.0,53.0
3408,150184705,1,5000000.0,33.0,19,7,9.33,5,1,0.0,0.0,0.0,2,9,0.0,53.0
3409,150316245,1,5200000.0,32.8,18.9,6,9.9,10,1,0.0,1.0,0.0,1,9,0.0,53.0
3410,149936640,1,5200000.0,36.0,20,10,9.45,15,1,0.0,0.0,0.0,4,6,0.0,53.0
3411,148195211,2,8500000.0,48.0,32,6.5,8.57,10,1,0.0,1.0,1.0,4,12,0.0,54.0
3412,150542135,1,6650000.0,40.0,20,10,8.22,15,1,0.0,0.0,1.0,8,14,0.0,54.0
3413,150936564,2,8300000.0,50.5,28,11,8.7,7,0,0.0,1.0,1.0,4,16,0.0,54.0
3414,149898446,1,4400000.0,29.0,16,6,8.31,24,1,1.0,0.0,1.0,5,5,0.0,54.0
3415,150652167,1,4750000.0,33.0,20,6,8.33,25,1,0.0,0.0,1.0,9,9,0.0,54.0
3416,149742015,1,5000000.0,32.0,19,6,8.62,10,0,1.0,0.0,1.0,5,8,0.0,54.0
3417,150670826,2,5200000.0,38.0,24,7.6,8.17,7,0,0.0,0.0,0.0,1,9,0.0,54.0
3418,148090084,1,5300000.0,34.0,21,6,8.26,19,0,0.0,0.0,1.0,3,9,0.0,54.0
3419,149416889,2,5500000.0,45.0,28,7,8.54,15,1,1.0,0.0,1.0,5,5,0.0,54.0
3420,144399654,2,5550000.0,38.0,23,7.5,8.25,15,1,0.0,0.0,1.0,6,9,0.0,54.0
3421,150458437,1,5700000.0,36.0,21,6.7,8.08,5,0,0.0,1.0,1.0,4,9,0.0,54.0
3422,149547258,2,5850000.0,38.0,28,7.5,8.17,10,0,0.0,1.0,0.0,1,9,0.0,54.0
3423,150873333,3,6000000.0,56.0,37,8,8.41,15,1,0.0,1.0,1.0,1,9,0.0,54.0
3424,150822076,1,6590000.0,38.0,20,10,8.59,10,0,0.0,0.0,1.0,13,22,0.0,54.0
3425,150543998,1,6650000.0,40.0,20,10,8.22,18,1,0.0,0.0,1.0,8,14,0.0,54.0
3426,150675669,1,6700000.0,38.0,20,8,8.55,28,1,0.0,1.0,1.0,12,16,0.0,54.0
3427,149724064,1,6990000.0,36.0,19,8.5,8.11,15,1,0.0,0.0,1.0,7,16,0.0,54.0
3428,149307458,1,7000000.0,38.0,20,12,8.37,,,0.0,0.0,1.0,15,16,0.0,54.0
3429,148620982,1,7250000.0,44.0,21,9,8.03,5,0,0.0,1.0,1.0,9,12,0.0,54.0
3430,148462423,2,7400000.0,43.7,23.1,5.2,8.44,,,1.0,1.0,1.0,6,8,0.0,54.0
3431,150704005,1,7500000.0,38.0,19.1,7.4,8.48,17,1,0.0,0.0,1.0,13,17,0.0,54.0
3432,147626969,2,7500000.0,48.0,30.5,7,8.6,5,0,0.0,1.0,1.0,6,12,0.0,54.0
3433,150924614,1,7700000.0,40.0,21,9,8.12,20,1,0.0,1.0,1.0,11,14,0.0,54.0
3434,41913300,1,7700000.0,41.0,18,11,8.52,16,1,1.0,1.0,1.0,10,24,0.0,54.0
3435,150431380,1,7700000.0,41.0,17.3,11,8.33,10,0,1.0,1.0,1.0,2,25,0.0,54.0
3436,150681632,2,8200000.0,54.3,31.1,8.3,7.99,5,0,0.0,1.0,1.0,7,16,0.0,54.0
3437,144602876,1,8900000.0,41.0,18,10,7.96,24,1,0.0,0.0,1.0,7,25,0.0,54.0
3438,150731317,1,9200000.0,45.0,18,10,7.96,7,0,0.0,0.0,1.0,5,25,0.0,54.0
3439,148195211,2,8500000.0,48.0,32,6.5,8.57,10,1,0.0,1.0,1.0,4,12,0.0,54.0
3440,147450928,2,13000000.0,67.1,39.4,10,8.61,10,0,1.0,1.0,1.0,20,22,0.0,54.0
3441,150892260,2,18900000.0,90.0,40,14,7.96,5,0,1.0,1.0,1.0,5,25,0.0,54.0
3442,149712884,2,9350000.0,51.8,30.7,10.2,8.31,5,0,0.0,0.0,1.0,14,17,0.0,54.0
3443,150534469,3,10500000.0,65.0,49,7.5,8.57,11,1,0.0,0.0,1.0,4,12,0.0,54.0
3444,150108491,2,10500000.0,64.0,34,12,8.66,15,1,1.0,1.0,1.0,17,17,0.0,54.0
3445,150658987,3,11700000.0,76.3,54.2,8.7,7.89,7,0,0.0,0.0,0.0,1,12,0.0,54.0
3446,150389396,2,12500000.0,65.0,34,13,8.58,15,1,1.0,1.0,1.0,9,14,0.0,54.0
3447,150916091,2,12800000.0,53.4,32.1,9.2,8.03,26,1,0.0,0.0,1.0,7,14,0.0,54.0
3448,148981816,3,12900000.0,72.0,43.4,10,8.64,21,1,1.0,1.0,1.0,7,22,0.0,54.0
3449,149806195,3,13300000.0,76.0,45,11,8.61,10,0,0.0,1.0,1.0,19,25,0.0,54.0
3450,149284807,3,13990000.0,66.8,32.5,22,8.61,20,1,1.0,0.0,1.0,19,23,0.0,54.0
3451,50264374,3,14100000.0,75.0,45.8,10.5,7.97,5,0,0.0,1.0,1.0,9,16,0.0,54.0
3452,150265748,3,14200000.0,78.0,43.8,12.9,8.31,15,0,0.0,0.0,1.0,6,17,0.0,54.0
3453,150229189,3,14500000.0,74.0,45,11,8.53,10,0,0.0,0.0,1.0,3,17,0.0,54.0
3454,150229187,3,14500000.0,74.0,45,11,8.53,10,0,0.0,0.0,1.0,3,17,0.0,54.0
3455,150638435,5,16500000.0,83.0,68,6,8.67,17,1,0.0,0.0,0.0,1,9,0.0,54.0
3456,150649849,3,16700000.0,78.0,45.5,13,8.48,15,1,0.0,0.0,1.0,12,17,0.0,54.0
3457,142994872,1,4250000.0,25.1,13.3,6,8.34,12,0,0.0,1.0,0.0,5,9,0.0,54.0
3458,149606759,1,4400000.0,29.0,17,5,8.31,15,1,1.0,0.0,1.0,5,5,0.0,54.0
3459,49090421,1,4800000.0,32.6,18.7,6.6,8.67,12,1,0.0,1.0,0.0,1,9,0.0,54.0
3460,148705649,1,4880000.0,32.0,18,6,8.33,23,1,0.0,0.0,1.0,9,9,0.0,54.0
3461,150547311,1,4900000.0,32.0,21.6,6,8.33,28,1,0.0,1.0,1.0,4,9,0.0,54.0
3462,145108497,1,5000000.0,32.0,19.3,6,8.54,5,0,1.0,1.0,1.0,3,5,0.0,54.0
3463,150010409,1,5000000.0,33.0,16,7,8.72,15,1,0.0,0.0,1.0,1,12,0.0,54.0
3464,150150975,2,5250000.0,37.3,22.8,7.6,8.17,18,0,0.0,1.0,0.0,1,9,0.0,54.0
3465,150286516,1,5250000.0,32.0,25,7,8.14,20,1,0.0,0.0,1.0,5,9,0.0,54.0
3466,150207947,1,5300000.0,32.0,21.5,5.5,8.3,21,1,0.0,0.0,1.0,6,9,0.0,54.0
3467,150542135,1,6650000.0,40.0,20,10,8.22,15,1,0.0,0.0,1.0,8,14,0.0,54.0
3468,150936564,2,8300000.0,50.5,28,11,8.7,7,0,0.0,1.0,1.0,4,16,0.0,54.0
3469,148195211,2,8500000.0,48.0,32,6.5,8.57,10,1,0.0,1.0,1.0,4,12,0.0,54.0
3470,33078358,1,5300000.0,38.9,19.7,12.7,8.41,20,1,0.0,0.0,0.0,4,12,0.0,54.0
3471,33078370,1,5300000.0,38.9,19.7,12.7,8.41,20,1,0.0,0.0,0.0,4,12,0.0,54.0
3472,33078364,1,5300000.0,38.9,19.7,12.7,8.41,20,1,0.0,0.0,0.0,4,12,0.0,54.0
3473,41597040,1,5300000.0,32.0,21.3,5.6,8.12,15,1,0.0,1.0,1.0,7,9,0.0,54.0
3474,150323417,1,5400000.0,37.0,16,9,8.3,12,1,0.0,1.0,0.0,1,14,0.0,54.0
3475,147998901,1,5500000.0,31.5,18,6,8.31,3,0,1.0,1.0,1.0,5,5,0.0,54.0
3476,35847486,1,5500000.0,37.0,21.1,6,8.26,10,0,0.0,0.0,1.0,8,9,0.0,54.0
3477,150476023,2,5500000.0,45.0,28,7,8.54,15,1,1.0,0.0,1.0,5,5,0.0,54.0
3478,150476383,2,5500000.0,45.0,28,7,8.54,20,1,0.0,0.0,1.0,5,5,0.0,54.0
3479,139189619,1,5500000.0,37.0,19.6,8.2,7.99,20,1,0.0,1.0,1.0,1,16,0.0,54.0
3480,148394372,1,5540000.0,31.0,19,5.6,8.17,27,1,0.0,0.0,0.0,8,9,0.0,54.0
3481,148226835,1,5600000.0,36.0,17,8,8.3,23,1,0.0,0.0,0.0,1,14,0.0,54.0
3482,51685489,1,5600000.0,32.7,18,6.5,8.72,15,1,0.0,1.0,1.0,2,12,0.0,54.0
3483,24697666,1,5700000.0,33.4,21.3,6.5,8.63,24,1,1.0,1.0,1.0,8,8,0.0,54.0
3484,31127404,2,5700000.0,43.8,33.8,5.5,8.31,20,1,0.0,1.0,1.0,5,5,0.0,54.0
3485,139962206,1,5770000.0,35.0,20,7,8.08,23,1,0.0,0.0,1.0,2,9,0.0,54.0
3486,150290260,2,5800000.0,43.0,27,5.3,8.56,5,0,1.0,1.0,1.0,4,5,0.0,54.0
3487,150282048,1,5800000.0,40.0,21,9,7.89,15,1,0.0,1.0,0.0,1,12,0.0,54.0
3488,149113245,2,5800000.0,37.0,23,8,8.24,15,1,0.0,1.0,1.0,9,9,0.0,54.0
3489,39764117,2,5800000.0,34.0,21,6,8.43,23,1,1.0,1.0,0.0,2,9,0.0,54.0
3490,149913164,1,5900000.0,36.8,19.1,7.5,8.48,15,1,0.0,0.0,1.0,17,17,0.0,54.0
3491,145260521,1,5900000.0,34.0,18,8,8.63,15,1,1.0,1.0,1.0,14,14,0.0,54.0
3492,150608033,1,5950000.0,38.0,24,7.5,8.29,20,0,0.0,0.0,1.0,4,9,0.0,54.0
3493,150463061,2,5950000.0,38.0,24,7.5,8.29,20,0,0.0,0.0,1.0,4,9,0.0,54.0
3494,143307865,1,6000000.0,37.0,20,8,8.02,15,1,0.0,1.0,1.0,15,16,0.0,54.0
3495,147973176,2,6000000.0,44.0,29,6,10.96,15,0,1.0,1.0,1.0,2,5,0.0,55.0
3496,150453440,1,4800000.0,33.0,19,6.6,9.23,28,1,0.0,0.0,0.0,8,9,0.0,55.0
3497,148175024,2,6200000.0,45.5,27,6,8.22,7,0,0.0,1.0,1.0,1,9,0.0,55.0
3498,150782709,1,3650000.0,23.0,14.6,4,11.08,14,0,1.0,1.0,0.0,5,5,0.0,55.0
3499,149348463,1,4400000.0,33.0,19,6,10.56,20,0,0.0,1.0,0.0,8,9,0.0,55.0
3500,150434262,1,4800000.0,34.0,19,7,10.01,,,0.0,0.0,0.0,3,9,0.0,55.0
3501,150085231,1,4800000.0,32.0,18,6,10.49,,,0.0,0.0,0.0,1,9,0.0,55.0
3502,149760162,2,4850000.0,43.6,31.6,5.6,11.07,,,1.0,0.0,0.0,2,5,0.0,55.0
3503,150654632,2,4900000.0,43.6,31.6,6,11.07,10,0,1.0,1.0,0.0,2,5,0.0,55.0
3504,148539677,1,4900000.0,40.0,21,8.6,11.37,15,0,0.0,1.0,0.0,4,14,0.0,55.0
3505,150619709,1,5000000.0,32.0,19,6,11.21,,,0.0,1.0,0.0,8,9,0.0,55.0
3506,149397590,1,5000000.0,33.0,19,7,11.17,10,0,0.0,1.0,0.0,6,9,0.0,55.0
3507,145642737,1,5200000.0,42.0,19,10,10.48,10,0,0.0,0.0,1.0,10,22,0.0,55.0
3508,149934796,1,5300000.0,40.0,21,2,11.15,15,0,0.0,0.0,1.0,7,12,0.0,55.0
3509,150648213,1,5500000.0,38.0,19,8,10.53,12,0,0.0,1.0,1.0,10,17,0.0,55.0
3510,149338634,1,5550000.0,36.6,19,8.1,9.16,,,1.0,1.0,1.0,6,14,0.0,55.0
3511,150521717,2,5600000.0,38.0,23,6,11.03,10,0,0.0,0.0,1.0,4,14,0.0,55.0
3512,149943868,2,5600000.0,45.0,28,6,11.17,,,0.0,1.0,0.0,5,9,0.0,55.0
3513,150627748,1,5700000.0,40.0,20,9,10.22,10,1,0.0,1.0,1.0,4,17,0.0,55.0
3514,150834589,1,5800000.0,39.0,19,9,10.17,15,0,0.0,1.0,1.0,13,17,0.0,55.0
3515,150363159,2,6000000.0,45.0,30,6,8.91,28,1,1.0,0.0,1.0,5,5,0.0,55.0
